        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  7,  2,  5,    10.026,    10.025,   681.503,   681.466,   269.228,   272.064,     0.291,     0.306,    20.113,    16.512,     0.310,     0.388,     2.668,     0.066,     0.000,     0.000,     0.000,    91.623, 14167.420,  1973.760,    -8.086,    -8.086,     0.000,     0.901,     0.055,     0.955,     3.000,    10.263,     0.002,
  7,  2,  6,    10.025,    10.023,   681.466,   681.427,   272.064,   274.906,     0.306,     0.320,    20.093,    16.485,     0.311,     0.389,     2.722,     0.066,     0.000,     0.000,     0.000,    87.686, 14852.702,  1931.858,    -8.101,    -8.101,     0.000,     0.875,     0.055,     0.930,     3.000,    10.263,     0.002,
  7,  2,  7,    10.023,    10.021,   681.427,   681.385,   274.906,   277.756,     0.320,     0.335,    20.088,    16.469,     0.311,     0.389,     2.774,     0.066,     0.000,     0.000,     0.000,    84.065, 15539.655,  1889.857,    -8.126,    -8.126,     0.000,     0.850,     0.056,     0.906,     3.000,    10.263,     0.002,
  7,  2,  8,    10.021,    10.019,   681.385,   681.342,   277.756,   280.618,     0.335,     0.349,    20.095,    16.462,     0.311,     0.390,     2.824,     0.066,     0.000,     0.000,     0.000,    80.719, 16229.059,  1847.705,    -8.159,    -8.159,     0.000,     0.826,     0.056,     0.883,     3.000,    10.263,     0.002,
  7,  2,  9,    10.019,    10.017,   681.342,   681.296,   280.618,   283.494,     0.349,     0.364,    20.116,    16.464,     0.310,     0.390,     2.872,     0.066,     0.000,     0.000,     0.000,    77.615, 16921.662,  1805.361,    -8.201,    -8.201,     0.000,     0.804,     0.057,     0.861,     3.000,    10.263,     0.002,
  7,  2, 10,    10.017,    10.012,   681.296,   681.203,   283.494,   286.389,     0.364,     0.379,    20.150,    16.475,     0.310,     0.389,     2.917,     0.066,     0.000,     0.000,     0.000,    74.722, 17618.533,  1762.743,    -8.252,    -8.252,     0.000,     1.100,     0.081,     1.180,     3.000,    10.263,     0.002,
  7,  3,  1,    10.012,    10.010,   681.203,   681.151,   286.389,   289.852,     0.379,     0.396,    22.099,    17.703,     0.278,     0.365,     2.965,     0.066,     0.000,     0.000,     0.000,    71.784, 18386.047,  1715.806,    -9.874,    -9.874,     0.000,     0.759,     0.058,     0.817,     3.000,    10.263,     0.002,
  7,  3,  2,    10.010,    10.007,   681.151,   681.096,   289.852,   293.339,     0.396,     0.414,    22.146,    17.719,     0.277,     0.364,     3.014,     0.066,     0.000,     0.000,     0.000,    68.818, 19224.916,  1664.535,    -9.941,    -9.941,     0.000,     0.735,     0.058,     0.794,     3.000,    10.263,     0.002,
  7,  3,  3,    10.007,    10.004,   681.096,   681.039,   293.339,   296.848,     0.414,     0.432,    22.189,    17.735,     0.277,     0.364,     3.061,     0.066,     0.000,     0.000,     0.000,    66.070, 20069.271,  1612.932,   -10.003,   -10.003,     0.000,     0.713,     0.059,     0.772,     3.000,    10.263,     0.002,
  7,  3,  4,    10.004,    10.001,   681.039,   680.979,   296.848,   300.377,     0.432,     0.450,    22.229,    17.749,     0.276,     0.364,     3.104,     0.066,     0.000,     0.000,     0.000,    63.518, 20918.738,  1561.019,   -10.061,   -10.061,     0.000,     0.691,     0.059,     0.750,     3.000,    10.263,     0.002,
  7,  3,  5,    10.001,     9.998,   680.979,   680.915,   300.377,   303.925,     0.450,     0.468,    22.266,    17.762,     0.276,     0.364,     3.145,     0.066,     0.000,     0.000,     0.000,    61.142, 21772.982,  1508.817,   -10.115,   -10.115,     0.000,     0.670,     0.060,     0.730,     3.000,    10.263,     0.002,
  7,  3,  6,     9.998,     9.995,   680.915,   680.849,   303.925,   307.486,     0.468,     0.486,    22.302,    17.780,     0.275,     0.363,     3.158,     0.066,     0.000,     0.000,     0.000,    58.927, 22631.482,  1456.362,   -10.153,   -10.153,     0.000,     0.649,     0.060,     0.710,     3.000,    10.263,     0.002,
  7,  3,  7,     9.995,     9.992,   680.849,   680.779,   307.486,   311.059,     0.486,     0.504,    22.335,    17.799,     0.275,     0.363,     3.164,     0.066,     0.000,     0.000,     0.000,    56.859, 23492.820,  1403.736,   -10.187,   -10.187,     0.000,     0.630,     0.061,     0.691,     3.000,    10.263,     0.002,
  7,  3,  8,     9.992,     9.988,   680.779,   680.707,   311.059,   314.643,     0.504,     0.523,    22.368,    17.818,     0.274,     0.363,     3.166,     0.066,     0.000,     0.000,     0.000,    54.925, 24356.914,  1350.949,   -10.218,   -10.218,     0.000,     0.611,     0.061,     0.672,     3.000,    10.263,     0.002,
  7,  3,  9,     9.988,     9.984,   680.707,   680.631,   314.643,   318.237,     0.523,     0.541,    22.401,    17.838,     0.274,     0.362,     3.162,     0.066,     0.000,     0.000,     0.000,    53.112, 25223.527,  1298.012,   -10.246,   -10.246,     0.000,     0.592,     0.062,     0.654,     3.000,    10.263,     0.002,
  7,  3, 10,     9.984,     9.977,   680.631,   680.488,   318.237,   321.840,     0.541,     0.559,    22.433,    17.859,     0.273,     0.362,     3.154,     0.066,     0.000,     0.000,     0.000,    51.408, 26092.898,  1244.905,   -10.272,   -10.272,     0.000,     0.808,     0.087,     0.895,     3.000,    10.263,     0.002,
  7,  4,  1,     9.977,     9.973,   680.488,   680.406,   321.840,   325.540,     0.559,     0.578,    22.771,    18.073,     0.265,     0.354,     3.141,     0.066,     0.000,     0.000,     0.000,    49.786, 26975.188,  1191.018,   -10.550,   -10.550,     0.000,     0.557,     0.062,     0.620,     3.000,    10.263,     0.002,
  7,  4,  2,     9.973,     9.969,   680.406,   680.322,   325.540,   329.163,     0.578,     0.596,    22.508,    17.910,     0.270,     0.358,     3.123,     0.066,     0.000,     0.000,     0.000,    48.260, 27859.367,  1137.039,   -10.326,   -10.326,     0.000,     0.540,     0.063,     0.603,     3.000,    10.263,     0.002,
  7,  4,  3,     9.969,     9.964,   680.322,   680.234,   329.163,   332.727,     0.596,     0.615,    22.318,    17.793,     0.273,     0.361,     3.100,     0.066,     0.000,     0.000,     0.000,    46.851, 28727.166,  1084.069,   -10.161,   -10.161,     0.000,     0.524,     0.063,     0.587,     3.000,    10.263,     0.002,
  7,  4,  4,     9.964,     9.960,   680.234,   680.143,   332.727,   336.242,     0.615,     0.632,    22.162,    17.699,     0.276,     0.363,     3.072,     0.066,     0.000,     0.000,     0.000,    45.541, 29582.094,  1031.893,   -10.021,   -10.021,     0.000,     0.508,     0.064,     0.572,     3.000,    10.263,     0.002,
  7,  4,  5,     9.960,     9.955,   680.143,   680.050,   336.242,   339.712,     0.632,     0.650,    22.022,    17.617,     0.278,     0.365,     3.040,     0.066,     0.000,     0.000,     0.000,    44.317, 30425.719,   980.418,    -9.893,    -9.893,     0.000,     0.493,     0.064,     0.557,     3.000,    10.263,     0.002,
  7,  4,  6,     9.955,     9.950,   680.050,   679.955,   339.712,   343.061,     0.650,     0.667,    21.621,    17.369,     0.284,     0.370,     3.003,     0.066,     0.000,     0.000,     0.000,    43.183, 31249.340,   930.177,    -9.548,    -9.548,     0.000,     0.479,     0.064,     0.543,     3.000,    10.263,     0.002,
  7,  4,  7,     9.950,     9.946,   679.955,   679.857,   343.061,   346.381,     0.667,     0.684,    21.537,    17.324,     0.286,     0.371,     2.963,     0.066,     0.000,     0.000,     0.000,    42.129, 32054.801,   881.054,    -9.463,    -9.463,     0.000,     0.465,     0.065,     0.530,     3.000,    10.263,     0.002,
  7,  4,  8,     9.946,     9.940,   679.857,   679.755,   346.381,   349.955,     0.684,     0.702,    22.454,    17.917,     0.272,     0.360,     2.915,     0.066,     0.000,     0.000,     0.000,    41.092, 32887.535,   830.273,   -10.190,   -10.190,     0.000,     0.451,     0.065,     0.516,     3.000,    10.263,     0.002,
  7,  4,  9,     9.940,     9.935,   679.755,   679.652,   349.955,   353.336,     0.702,     0.719,    21.813,    17.520,     0.282,     0.367,     2.861,     0.066,     0.000,     0.000,     0.000,    40.095, 33727.648,   779.071,    -9.640,    -9.640,     0.000,     0.437,     0.065,     0.502,     3.000,    10.263,     0.002,
  7,  4, 10,     9.935,     9.926,   679.652,   679.468,   353.336,   356.449,     0.719,     0.735,    20.903,    16.952,     0.296,     0.379,     2.806,     0.066,     0.000,     0.000,     0.000,    39.204, 34512.605,   731.250,    -8.874,    -8.874,     0.000,     0.596,     0.092,     0.688,     3.000,    10.263,     0.002,
  7,  5,  1,     9.926,     9.921,   679.468,   679.361,   356.449,   359.633,     0.735,     0.751,    21.190,    17.147,     0.291,     0.374,     2.746,     0.066,     0.000,     0.000,     0.000,    38.376, 35274.031,   684.872,    -9.079,    -9.079,     0.000,     0.411,     0.066,     0.477,     3.000,    10.263,     0.002,
  7,  5,  2,     9.921,     9.915,   679.361,   679.251,   359.633,   363.041,     0.751,     0.769,    22.025,    17.699,     0.278,     0.363,     2.677,     0.066,     0.000,     0.000,     0.000,    37.549, 36070.625,   636.364,    -9.715,    -9.715,     0.000,     0.398,     0.066,     0.464,     3.000,    10.263,     0.002,
  7,  5,  3,     9.915,     9.910,   679.251,   679.138,   363.041,   366.592,     0.769,     0.787,    22.598,    18.090,     0.270,     0.356,     2.597,     0.066,     0.000,     0.000,     0.000,    36.714, 36911.441,   585.188,   -10.123,   -10.123,     0.000,     0.384,     0.066,     0.451,     3.000,    10.263,     0.002,
  7,  5,  4,     9.910,     9.904,   679.138,   679.024,   366.592,   369.847,     0.787,     0.803,    21.613,    17.480,     0.284,     0.367,     2.511,     0.066,     0.000,     0.000,     0.000,    35.931, 37733.645,   535.198,    -9.281,    -9.281,     0.000,     0.371,     0.067,     0.437,     3.000,    10.263,     0.002,
  7,  5,  5,     9.904,     9.898,   679.024,   678.909,   369.847,   373.085,     0.803,     0.820,    21.626,    17.516,     0.284,     0.366,     2.421,     0.066,     0.000,     0.000,     0.000,    35.214, 38518.312,   487.508,    -9.230,    -9.230,     0.000,     0.357,     0.067,     0.424,     3.000,    10.263,     0.002,
  7,  5,  6,     9.898,     9.892,   678.909,   678.792,   373.085,   376.386,     0.820,     0.837,    21.952,    17.761,     0.279,     0.362,     2.320,     0.066,     0.000,     0.000,     0.000,    34.521, 39308.691,   439.501,    -9.412,    -9.412,     0.000,     0.344,     0.067,     0.411,     3.000,    10.263,     0.002,
  7,  5,  7,     9.892,     9.887,   678.792,   678.675,   376.386,   379.670,     0.837,     0.853,    22.004,    17.836,     0.279,     0.360,     2.208,     0.066,     0.000,     0.000,     0.000,    33.849, 40104.648,   391.208,    -9.362,    -9.362,     0.000,     0.330,     0.068,     0.397,     3.000,    10.263,     0.002,
  7,  5,  8,     9.887,     9.881,   678.675,   678.556,   379.670,   382.927,     0.853,     0.870,    22.052,    17.916,     0.278,     0.359,     2.086,     0.066,     0.000,     0.000,     0.000,    33.207, 40895.438,   343.288,    -9.287,    -9.287,     0.000,     0.316,     0.068,     0.384,     3.000,    10.263,     0.002,
  7,  5,  9,     9.881,     9.875,   678.556,   678.437,   382.927,   386.149,     0.870,     0.886,    22.095,    18.005,     0.278,     0.357,     1.950,     0.066,     0.000,     0.000,     0.000,    32.594, 41678.863,   295.890,    -9.184,    -9.184,     0.000,     0.301,     0.068,     0.369,     3.000,    10.263,     0.002,
  7,  5, 10,     9.875,     9.864,   678.437,   678.233,   386.149,   389.320,     0.886,     0.902,    22.134,    18.108,     0.277,     0.355,     1.800,     0.066,     0.000,     0.000,     0.000,    32.009, 42452.691,   249.193,    -9.042,    -9.042,     0.000,     0.402,     0.096,     0.498,     3.000,    10.263,     0.002,
  7,  6,  1,     9.864,     9.859,   678.233,   678.114,   389.320,   392.496,     0.902,     0.919,    22.457,    18.425,     0.273,     0.349,     1.630,     0.066,     0.000,     0.000,     0.000,    31.448, 43221.668,   202.917,    -9.055,    -9.055,     0.000,     0.270,     0.069,     0.338,     3.000,    10.263,     0.002,
  7,  6,  2,     9.859,     9.853,   678.114,   677.997,   392.496,   395.564,     0.919,     0.934,    22.455,    18.561,     0.273,     0.346,     1.437,     0.066,     0.000,     0.000,     0.000,    30.916, 43977.969,   157.632,    -8.745,    -8.745,     0.000,     0.252,     0.069,     0.321,     3.000,    10.263,     0.002,
  7,  6,  3,     9.853,     9.847,   677.997,   677.883,   395.564,   398.479,     0.934,     0.949,    22.453,    18.752,     0.273,     0.342,     1.219,     0.066,     0.000,     0.000,     0.000,    30.423, 44704.105,   114.507,    -8.312,    -8.312,     0.000,     0.233,     0.070,     0.303,     3.000,    10.263,     0.002,
  7,  6,  4,     9.847,     9.841,   677.883,   677.772,   398.479,   401.168,     0.949,     0.963,    22.451,    19.038,     0.272,     0.336,     0.968,     0.066,     0.000,     0.000,     0.000,    29.975, 45387.273,    74.538,    -7.664,    -7.664,     0.000,     0.213,     0.070,     0.283,     3.000,    10.263,     0.002,
  7,  6,  5,     9.841,     9.836,   677.772,   677.667,   401.168,   403.481,     0.963,     0.974,    22.449,    19.512,     0.272,     0.326,     0.679,     0.066,     0.000,     0.000,     0.000,    29.586, 46004.676,    39.579,    -6.595,    -6.595,     0.000,     0.191,     0.071,     0.262,     3.000,    10.263,     0.002,
  7,  6,  6,     9.836,     9.831,   677.667,   677.569,   403.481,   405.113,     0.974,     0.983,    22.448,    20.377,     0.272,     0.309,     0.359,     0.066,     0.000,     0.000,     0.000,    29.285, 46512.789,    13.506,    -4.652,    -4.652,     0.000,     0.170,     0.071,     0.241,     3.000,    10.263,     0.002,
  7,  6,  7,     9.831,     9.827,   677.569,   677.477,   405.113,   405.827,     0.983,     0.986,    22.448,    21.541,     0.272,     0.287,     0.118,     0.066,     0.000,     0.000,     0.000,    29.107, 46836.977,     2.273,    -2.037,    -2.037,     0.000,     0.153,     0.071,     0.224,     3.000,    10.263,     0.002,
  7,  6,  8,     9.827,     9.822,   677.477,   677.389,   405.827,   406.182,     0.986,     0.988,    22.449,    21.999,     0.272,     0.279,     0.053,     0.066,     0.000,     0.000,     0.000,    29.024, 46959.598,     0.649,    -1.010,    -1.010,     0.000,     0.144,     0.072,     0.216,     3.000,    10.263,     0.002,
  7,  6,  9,     9.822,     9.818,   677.389,   677.301,   406.182,   406.431,     0.988,     0.990,    22.454,    22.137,     0.272,     0.277,     0.037,     0.066,     0.000,     0.000,     0.000,    28.976, 47014.191,     0.356,    -0.711,    -0.711,     0.000,     0.138,     0.072,     0.210,     3.000,    10.263,     0.002,
  7,  6, 10,     9.818,     9.810,   677.301,   677.148,   406.431,   406.632,     0.990,     0.991,    22.463,    22.208,     0.271,     0.275,     0.029,     0.066,     0.000,     0.000,     0.000,    28.938, 47050.809,     0.245,    -0.572,    -0.572,     0.000,     0.188,     0.101,     0.289,     3.000,    10.263,     0.002,
