        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  8,  3,  8,     9.974,     9.969,   680.421,   680.333,   281.076,   283.373,     0.352,     0.364,    20.477,    16.466,     0.291,     0.373,     4.211,     0.066,     0.000,     0.000,     0.000,    77.285, 23397.389,  2482.775,    -9.025,    -9.025,     0.000,     0.735,     0.058,     0.793,     3.000,    12.877,     0.002,
  8,  3,  9,     9.969,     9.965,   680.333,   680.241,   283.373,   285.672,     0.364,     0.375,    20.462,    16.450,     0.291,     0.374,     4.265,     0.066,     0.000,     0.000,     0.000,    74.974, 24162.846,  2435.952,    -9.031,    -9.031,     0.000,     0.718,     0.059,     0.777,     3.000,    12.877,     0.002,
  8,  3, 10,     9.965,     9.955,   680.241,   680.052,   285.672,   288.090,     0.375,     0.388,    20.989,    16.766,     0.283,     0.368,     4.317,     0.066,     0.000,     0.000,     0.000,    72.736, 24949.438,  2387.793,    -9.503,    -9.503,     0.000,     0.987,     0.083,     1.070,     3.000,    12.877,     0.002,
  8,  4,  1,     9.955,     9.950,   680.052,   679.954,   288.090,   290.114,     0.388,     0.398,    19.171,    15.638,     0.314,     0.392,     4.365,     0.066,     0.000,     0.000,     0.000,    70.738, 25690.588,  2342.421,    -7.952,    -7.952,     0.000,     0.687,     0.059,     0.746,     3.000,    12.877,     0.002,
  8,  4,  2,     9.950,     9.945,   679.954,   679.854,   290.114,   292.133,     0.398,     0.408,    19.134,    15.609,     0.315,     0.392,     4.407,     0.066,     0.000,     0.000,     0.000,    69.021, 26364.363,  2301.208,    -7.933,    -7.933,     0.000,     0.674,     0.060,     0.734,     3.000,    12.877,     0.002,
  8,  4,  3,     9.945,     9.940,   679.854,   679.749,   292.133,   294.148,     0.408,     0.419,    19.104,    15.585,     0.315,     0.393,     4.447,     0.066,     0.000,     0.000,     0.000,    67.388, 27036.861,  2260.075,    -7.920,    -7.920,     0.000,     0.661,     0.060,     0.721,     3.000,    12.877,     0.002,
  8,  4,  4,     9.940,     9.935,   679.749,   679.642,   294.148,   296.162,     0.419,     0.429,    19.081,    15.565,     0.316,     0.393,     4.486,     0.066,     0.000,     0.000,     0.000,    65.831, 27708.529,  2219.000,    -7.912,    -7.912,     0.000,     0.649,     0.060,     0.709,     3.000,    12.877,     0.002,
  8,  4,  5,     9.935,     9.929,   679.642,   679.532,   296.162,   298.174,     0.429,     0.439,    19.061,    15.548,     0.316,     0.394,     4.523,     0.066,     0.000,     0.000,     0.000,    64.345, 28379.719,  2177.957,    -7.907,    -7.907,     0.000,     0.637,     0.061,     0.697,     3.000,    12.877,     0.002,
  8,  4,  6,     9.929,     9.924,   679.532,   679.418,   298.174,   300.186,     0.439,     0.449,    19.045,    15.533,     0.316,     0.394,     4.558,     0.066,     0.000,     0.000,     0.000,    62.924, 29050.684,  2136.932,    -7.905,    -7.905,     0.000,     0.625,     0.061,     0.686,     3.000,    12.877,     0.002,
  8,  4,  7,     9.924,     9.918,   679.418,   679.301,   300.186,   302.198,     0.449,     0.460,    19.032,    15.520,     0.316,     0.395,     4.592,     0.066,     0.000,     0.000,     0.000,    61.564, 29721.643,  2095.913,    -7.906,    -7.906,     0.000,     0.614,     0.061,     0.675,     3.000,    12.877,     0.002,
  8,  4,  8,     9.918,     9.912,   679.301,   679.181,   302.198,   304.210,     0.460,     0.470,    19.022,    15.508,     0.317,     0.395,     4.625,     0.066,     0.000,     0.000,     0.000,    60.261, 30392.760,  2054.888,    -7.908,    -7.908,     0.000,     0.603,     0.061,     0.664,     3.000,    12.877,     0.002,
  8,  4,  9,     9.912,     9.906,   679.181,   679.058,   304.210,   306.224,     0.470,     0.480,    19.015,    15.499,     0.317,     0.395,     4.656,     0.066,     0.000,     0.000,     0.000,    59.011, 31064.242,  2013.848,    -7.913,    -7.913,     0.000,     0.592,     0.062,     0.653,     3.000,    12.877,     0.002,
  8,  4, 10,     9.906,     9.894,   679.058,   678.816,   306.224,   308.240,     0.480,     0.490,    19.011,    15.492,     0.317,     0.395,     4.686,     0.066,     0.000,     0.000,     0.000,    57.803, 31737.439,  1972.668,    -7.921,    -7.921,     0.000,     0.817,     0.087,     0.904,     3.000,    12.877,     0.002,
  8,  5,  1,     9.894,     9.887,   678.816,   678.686,   308.240,   310.341,     0.490,     0.501,    19.376,    15.708,     0.310,     0.390,     4.714,     0.066,     0.000,     0.000,     0.000,    56.619, 32425.146,  1930.612,    -8.255,    -8.255,     0.000,     0.571,     0.062,     0.633,     3.000,    12.877,     0.002,
  8,  5,  2,     9.887,     9.880,   678.686,   678.552,   310.341,   312.437,     0.501,     0.512,    19.341,    15.682,     0.311,     0.391,     4.742,     0.066,     0.000,     0.000,     0.000,    55.466, 33125.117,  1887.857,    -8.235,    -8.235,     0.000,     0.560,     0.062,     0.622,     3.000,    12.877,     0.002,
  8,  5,  3,     9.880,     9.874,   678.552,   678.415,   312.437,   314.529,     0.512,     0.522,    19.314,    15.661,     0.311,     0.391,     4.768,     0.066,     0.000,     0.000,     0.000,    54.360, 33823.801,  1845.189,    -8.223,    -8.223,     0.000,     0.550,     0.062,     0.612,     3.000,    12.877,     0.002,
  8,  5,  4,     9.874,     9.867,   678.415,   678.274,   314.529,   316.620,     0.522,     0.533,    19.294,    15.644,     0.311,     0.392,     4.792,     0.066,     0.000,     0.000,     0.000,    53.298, 34521.695,  1802.576,    -8.216,    -8.216,     0.000,     0.540,     0.063,     0.602,     3.000,    12.877,     0.002,
  8,  5,  5,     9.867,     9.859,   678.274,   678.131,   316.620,   318.711,     0.533,     0.544,    19.280,    15.631,     0.312,     0.392,     4.815,     0.066,     0.000,     0.000,     0.000,    52.277, 35219.289,  1759.989,    -8.214,    -8.214,     0.000,     0.530,     0.063,     0.593,     3.000,    12.877,     0.002,
  8,  5,  6,     9.859,     9.852,   678.131,   677.983,   318.711,   320.802,     0.544,     0.554,    19.272,    15.621,     0.312,     0.392,     4.835,     0.066,     0.000,     0.000,     0.000,    51.293, 35916.953,  1717.406,    -8.217,    -8.217,     0.000,     0.520,     0.063,     0.583,     3.000,    12.877,     0.002,
  8,  5,  7,     9.852,     9.845,   677.983,   677.833,   320.802,   322.894,     0.554,     0.565,    19.269,    15.615,     0.312,     0.392,     4.855,     0.066,     0.000,     0.000,     0.000,    50.345, 36615.113,  1674.804,    -8.224,    -8.224,     0.000,     0.511,     0.063,     0.574,     3.000,    12.877,     0.002,
  8,  5,  8,     9.845,     9.837,   677.833,   677.679,   322.894,   324.991,     0.565,     0.576,    19.272,    15.613,     0.312,     0.392,     4.872,     0.066,     0.000,     0.000,     0.000,    49.429, 37314.180,  1632.155,    -8.236,    -8.236,     0.000,     0.502,     0.063,     0.565,     3.000,    12.877,     0.002,
  8,  5,  9,     9.837,     9.829,   677.679,   677.521,   324.991,   327.091,     0.576,     0.586,    19.282,    15.614,     0.312,     0.392,     4.888,     0.066,     0.000,     0.000,     0.000,    48.544, 38014.586,  1589.431,    -8.255,    -8.255,     0.000,     0.492,     0.064,     0.556,     3.000,    12.877,     0.002,
  8,  5, 10,     9.829,     9.814,   677.521,   677.224,   327.091,   329.199,     0.586,     0.597,    19.300,    15.621,     0.311,     0.392,     4.902,     0.066,     0.000,     0.000,     0.000,    47.681, 38718.207,  1546.498,    -8.280,    -8.280,     0.000,     0.680,     0.090,     0.769,     3.000,    12.877,     0.002,
  8,  6,  1,     9.814,     9.806,   677.224,   677.057,   329.199,   331.697,     0.597,     0.610,    21.036,    16.675,     0.282,     0.370,     4.913,     0.066,     0.000,     0.000,     0.000,    46.773, 39487.961,  1499.547,    -9.816,    -9.816,     0.000,     0.474,     0.064,     0.538,     3.000,    12.877,     0.002,
  8,  6,  2,     9.806,     9.797,   677.057,   676.887,   331.697,   334.078,     0.610,     0.622,    20.513,    16.354,     0.290,     0.376,     4.884,     0.066,     0.000,     0.000,     0.000,    45.853, 40302.277,  1449.933,    -9.359,    -9.359,     0.000,     0.464,     0.064,     0.528,     3.000,    12.877,     0.002,
  8,  6,  3,     9.797,     9.789,   676.887,   676.714,   334.078,   336.464,     0.622,     0.634,    20.530,    16.365,     0.290,     0.376,     4.853,     0.066,     0.000,     0.000,     0.000,    44.987, 41097.844,  1401.471,    -9.375,    -9.375,     0.000,     0.454,     0.064,     0.518,     3.000,    12.877,     0.002,
  8,  6,  4,     9.789,     9.780,   676.714,   676.536,   336.464,   339.041,     0.634,     0.647,    21.387,    16.889,     0.277,     0.366,     4.816,     0.066,     0.000,     0.000,     0.000,    44.120, 41925.891,  1351.043,   -10.125,   -10.125,     0.000,     0.444,     0.065,     0.509,     3.000,    12.877,     0.002,
  8,  6,  5,     9.780,     9.771,   676.536,   676.355,   339.041,   341.370,     0.647,     0.659,    20.277,    16.210,     0.294,     0.379,     4.775,     0.066,     0.000,     0.000,     0.000,    43.293, 42744.547,  1301.212,    -9.153,    -9.153,     0.000,     0.434,     0.065,     0.499,     3.000,    12.877,     0.002,
  8,  6,  6,     9.771,     9.762,   676.355,   676.172,   341.370,   343.589,     0.659,     0.670,    19.780,    15.906,     0.302,     0.385,     4.734,     0.066,     0.000,     0.000,     0.000,    42.553, 43503.781,  1255.009,    -8.718,    -8.718,     0.000,     0.425,     0.065,     0.490,     3.000,    12.877,     0.002,
  8,  6,  7,     9.762,     9.752,   676.172,   675.985,   343.589,   345.759,     0.670,     0.681,    19.563,    15.774,     0.306,     0.388,     4.691,     0.066,     0.000,     0.000,     0.000,    41.861, 44236.633,  1210.424,    -8.528,    -8.528,     0.000,     0.417,     0.065,     0.482,     3.000,    12.877,     0.002,
  8,  6,  8,     9.752,     9.743,   675.985,   675.796,   345.759,   347.903,     0.681,     0.692,    19.445,    15.702,     0.309,     0.390,     4.645,     0.066,     0.000,     0.000,     0.000,    41.202, 44957.098,  1166.608,    -8.424,    -8.424,     0.000,     0.409,     0.065,     0.474,     3.000,    12.877,     0.002,
  8,  6,  9,     9.743,     9.733,   675.796,   675.604,   347.903,   350.031,     0.692,     0.703,    19.374,    15.659,     0.310,     0.391,     4.596,     0.066,     0.000,     0.000,     0.000,    40.569, 45670.516,  1123.236,    -8.360,    -8.360,     0.000,     0.400,     0.066,     0.466,     3.000,    12.877,     0.002,
  8,  6, 10,     9.733,     9.716,   675.604,   675.251,   350.031,   352.148,     0.703,     0.714,    19.328,    15.632,     0.311,     0.392,     4.544,     0.066,     0.000,     0.000,     0.000,    39.953, 46380.941,  1080.057,    -8.318,    -8.318,     0.000,     0.552,     0.092,     0.644,     3.000,    12.877,     0.002,
  9,  1,  1,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.176,     0.066,     0.000,     0.000,     0.000,   201.787,  5883.782,  3554.694,     0.000,   -11.358,    11.358,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  2,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.354,     0.066,     0.000,     0.000,     0.000,   201.787,  6849.387,  3495.631,     0.000,   -11.546,    11.546,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  3,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.521,     0.066,     0.000,     0.000,     0.000,   201.787,  7833.924,  3435.406,     0.000,   -11.703,    11.703,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  4,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.679,     0.066,     0.000,     0.000,     0.000,   201.787,  8830.654,  3374.438,     0.000,   -11.836,    11.836,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  5,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.828,     0.066,     0.000,     0.000,     0.000,   201.787,  9837.854,  3312.823,     0.000,   -11.951,    11.951,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  6,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.969,     0.066,     0.000,     0.000,     0.000,   201.787, 10854.152,  3250.653,     0.000,   -12.052,    12.052,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  7,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.103,     0.066,     0.000,     0.000,     0.000,   201.787, 11878.438,  3187.994,     0.000,   -12.140,    12.140,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  8,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.231,     0.066,     0.000,     0.000,     0.000,   201.787, 12909.816,  3124.900,     0.000,   -12.219,    12.219,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1,  9,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.352,     0.066,     0.000,     0.000,     0.000,   201.787, 13947.543,  3061.418,     0.000,   -12.289,    12.289,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  9,  1, 10,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.468,     0.066,     0.000,     0.000,     0.000,   201.787, 14991.537,  2997.512,     0.000,   -12.353,    12.353,     1.899,     0.058,     1.957,     3.000,    12.877,     0.002,
  9,  2,  1,    10.022,    10.020,   681.418,   681.359,   258.575,   261.734,     0.237,     0.253,    24.769,    19.254,     0.224,     0.312,     3.578,     0.066,     0.000,     0.000,     0.000,   109.811, 16040.838,  2933.281,   -12.413,   -12.413,     0.000,     0.935,     0.054,     0.988,     3.000,    12.877,     0.002,
  9,  2,  2,    10.020,    10.017,   681.359,   681.295,   261.734,   264.906,     0.253,     0.270,    24.769,    19.230,     0.224,     0.313,     3.683,     0.066,     0.000,     0.000,     0.000,   103.590, 17094.396,  2868.833,   -12.466,   -12.466,     0.000,     0.900,     0.055,     0.955,     3.000,    12.877,     0.002,
  9,  2,  3,    10.017,    10.013,   681.295,   681.227,   264.906,   268.091,     0.270,     0.286,    24.769,    19.209,     0.224,     0.313,     3.783,     0.066,     0.000,     0.000,     0.000,    98.013, 18152.289,  2804.121,   -12.514,   -12.514,     0.000,     0.868,     0.055,     0.923,     3.000,    12.877,     0.002,
  9,  2,  4,    10.013,    10.010,   681.227,   681.154,   268.091,   271.287,     0.286,     0.302,    24.769,    19.189,     0.224,     0.313,     3.879,     0.066,     0.000,     0.000,     0.000,    92.987, 19214.174,  2739.167,   -12.558,   -12.558,     0.000,     0.838,     0.056,     0.894,     3.000,    12.877,     0.002,
  9,  2,  5,    10.010,    10.006,   681.154,   681.077,   271.287,   274.493,     0.302,     0.318,    24.769,    19.171,     0.224,     0.314,     3.970,     0.066,     0.000,     0.000,     0.000,    88.435, 20279.754,  2673.990,   -12.599,   -12.599,     0.000,     0.809,     0.057,     0.866,     3.000,    12.877,     0.002,
  9,  2,  6,    10.006,    10.002,   681.077,   680.995,   274.493,   277.709,     0.318,     0.335,    24.769,    19.154,     0.224,     0.314,     4.057,     0.066,     0.000,     0.000,     0.000,    84.295, 21348.744,  2608.605,   -12.637,   -12.637,     0.000,     0.782,     0.057,     0.840,     3.000,    12.877,     0.002,
  9,  2,  7,    10.002,     9.998,   680.995,   680.907,   277.709,   280.934,     0.335,     0.351,    24.769,    19.138,     0.224,     0.314,     4.139,     0.066,     0.000,     0.000,     0.000,    80.513, 22420.930,  2543.026,   -12.673,   -12.673,     0.000,     0.757,     0.058,     0.815,     3.000,    12.877,     0.002,
